column,category_value,row_count,share_pct,default_count,default_rate_pct,is_missing_category,rare_category_flag
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhVbuKyEzVn/je2pC3HK0b5u3s/gm9UmQHVX31gHKHGrA=,7,0.01,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZHhuoK3u+7fkOB/AkgYn2ehs2VU7dAYbxS2ZuZA4F0k=,7,0.01,2,28.57,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhaXtFRphuhdOROjjF8WhJxlN5o3LP6Eid6+1SgEzVzXE=,7,0.01,2,28.57,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4YndGjJfQXclIH5zp7MATxU=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIRUJkplEaCd8oguaimJrhE4=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIT1U9w6zMKSIZk1cKdtF6XI=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIU91A9ls+V0iFm4cCRipIrY=,7,0.01,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIUfBhDIFZeyz1mWiaCWNhtY=,7,0.01,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIUfNwOBwiuHYTannzJKEMlI=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIUxs196wurfusrIpD+R0hxA=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIVXkPgE8TaLBXnQa5ofPsQg=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIVXkwBHo2qzkLtMOot8RT2E=,7,0.01,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIVuVYKDW/E9HP4UHHZ1Ej5U=,7,0.01,2,28.57,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIWG87Q+Rub4ngtv7uheiX1w=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIWHrvMHxIZHyn7+M/vmXTDw=,7,0.01,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIWJSzxhL6qUom37AGNYIE1U=,7,0.01,3,42.86,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIWPfEVSJeAQHJabe6a6/luQ=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIWvYb76kzNWZIXjkLzPLUO0=,7,0.01,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIYLgsvDOaRk30hFUQFZygVU=,7,0.01,2,28.57,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIYwLluiTBntYkgnnBdnnXR0=,7,0.01,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIZdKkobR8+iA4RzPmbJDxFQ=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIaPivbU8NApd+mbvgWv2JAc=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIaWpyszlkgT/OcPW2JFze6U=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIb+spyzqBdx82vE4CXmXr1g=,7,0.01,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIb6D7w6NdBbnjVELMh8Y16s=,7,0.01,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIbk3gPrASjATvIZIeb7OYvo=,7,0.01,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIduZLTQCWZmE8ilHo36sIEI=,7,0.01,2,28.57,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIeQKPol16eqgD/dcJYM8jAo=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIemiGI7scAGKfuB91phQaA0=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIesdpbN+xWmHZsmGQJ9te4M=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhrewxT3DnqpWZgp23Fw1L3mdulPyKzB7UOZ3hQ+RuYBY=,7,0.01,3,42.86,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIht3DkqMlcxU0GmVG30QC1Nikek+MYF8iNyHypfwtbT7A=,7,0.01,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIht3DkqMlcxU0GmVG30QC1NlkWH7H5B2p7nxkan/ZiSyk=,7,0.01,1,14.29,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiE685JAUEYW4mt0KFDir92d/L++Qqda07sMn/tLdL1KeSTjuniGmjjDnEUyiUmcE5U=,6,0.0,2,33.33,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIh/9mGYu3CngY5mw+tffFKnMxmDlMDKTgnVZQrnPrI2/o=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIh/cdCiaVzVo/KVM2JldD+Wv12xcTX2TNbnpthO/GOHXc=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIh136QsSWwwTJk88+yz+nj9hlGvPle/Ba+hOtv8BoOhNI=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIh2tYl+xmUjotoQnJKIpsP8fojhw8BRBjn0ieBxmdRbKE=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIh3KGEZGOEcw8JGfEXNwYiAEf3O5NGNOt42PUJof+J3v4=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIh4DLlLW62jReXaqbPaHp1vSYrI8Lkfd6Z7I2ft49H9U4=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhBGNmFgpWFXSDzJWV6UIfJIJYEgBFdKrOLQxAut0dKYo=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhDE7G5UjfyDNEyLxjgPG5lNndv49IKbuMDdejThpau9g=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhEloveOnlBJVkQfEaTtWNWK9cZ6nSp0qBo0JrtJwbrCE=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhH/xI1n6P/vOSx+wv5Lx5oY+mcH4zSgtSUAbhUxEihsc=,6,0.0,3,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhMHLJ9ZpUpLd80BgwbkIoV9GXgxuKz5WjQbO1FHLComk=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhPSAfSAWybAW+2VV2+JAr7iPCj3O2A717ImPPzhwafog=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4VnL9i5JTunmr4ElILDhTPk=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4Zkh2bHavXfp2Qq5uTtPIVs=,6,0.0,2,33.33,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbvtJjMHjtaCmzf/y+4EoyX9MucGo0qYILwFdCf+YYdM=,6,0.0,3,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhhQtbcDOzX92GDpVR5xSEPlOL/a398CYNt+jXdyv0MKg=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhifnhlOsyQVwlA3qKs+vK9eDMF2KdAHeuyjA1FJYKYTw=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhjxfFDvPzGfIESdaf8smezWsy3Jr8XP+VNVaZzRhw/g0=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIQ5uO60pR/V7WtFDLLfh57M=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIQh6a0yb9Ak96DbdWkhRsMM=,6,0.0,2,33.33,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIQhkiVP+mIuMqkmjfNq4un4=,6,0.0,2,33.33,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIQy2RVSdXD4LjWQb6QWqPN0=,6,0.0,2,33.33,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIS8f1/K5h/rOB86xdXVBYuM=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSISMD8pdVrGxJ0FLjWNnNt1w=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSITrTTbMc2X0rJHHSJjhL2Pw=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIUlh8jokTesVppEPH05v97U=,6,0.0,2,33.33,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIVuQPypsnJ31gvuBqR6EVak=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIXVkHsUSh4/IWPRdVu8690M=,6,0.0,3,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIXZGHJ3r2dZwoECWx+DJaNo=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIXak+RvLKjp4xrbI2uUPsqk=,6,0.0,2,33.33,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIYLK24ZdkWeP3GMOAyfOnz4=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIZA/V5+tiJ8X9B3HCm8l80M=,6,0.0,3,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIZENKjr0NUT4R5htgILOOb8=,6,0.0,2,33.33,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIZTcGkdJc7swjGtjYhaBfBA=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIZcKhNzckDfvKE/6jiWV9Ys=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIZr41JWgp1t++5r8mULTpYY=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIa+wfLa+Kz5f/q6abOWV+bQ=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIacgmJGM/szaVLLpdV/A/9Q=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIamFOCktwSio5YWAXUXE0T0=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIaumci6n3xqnn9IUK9ggXGM=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIbB5mLsmPp4Q/8TAWcoGDwk=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIbcm2ISvnr2+nYBhWTEjHZc=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIblEEyIJii4Et6Ghp8Jgz44=,6,0.0,2,33.33,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIcd7SiNRtQaTKjoDIrbJofc=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIcm+gD2hfuqyfH/L8KHTzMY=,6,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIf0Ia3hbJI+qnjoSRlEFHt8=,6,0.0,1,16.67,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIh2KQ3rRv1Md9FXyd3A92D6Tgx0kT66gGzOIy6RKH4uXc=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIh4DLlLW62jReXaqbPaHp1vagc9ZwLjRG/cepVLfcEKBo=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIh4IssMxB8NvSEO02U7BKbEuh4g/LTJ1S+vqIENqpZ9NM=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIh4QhskPqwO496lG/6/yEdJETsLDDiaUjGglB30mao3vE=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIh7W35h4V50oqe4KWKtn9N30abqGuiA+3o1alHDa+en4U=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhBUQ746kvW4efktZXW11x8MQDaA3m0ac0kLBfDdtyqv0=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhFCgDQVU/jehhktegGA295tDC5tXnHjZmjOY6wqSrAQE=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhFOjH6n4fp8hNfNklK0Y3xNoIJe5KEtuvVnB/MjoeQro=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhG8jQd2+igw6CieHtTGeGiQiM2q5YSksBehJWo1OvlhY=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhGFas/fTSxKJiGJYYAeV0f4thWZXjOxu2+Z8eRKGcIq8=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhGWisa61TVI+d5xFTHyoPdySBvc/dnQ5x+J787Qqg6Qo=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhJVIplg7t9HAk47braZOuuOS5KWOCbmCR0OS2fIU6Zf4=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhK5nL8rI6BixmUWp3f5cjVc8PjkT4K/mo6D5zVix/mm8=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhOLp/dh8jyHwkT+e6d/gOggYmR9z8rYTw3qy5KjGjdLY=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhP62DUE/oOBlV7MZSpHVY96rzxzEukF3Ua20B+lwF12c=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhP62DUE/oOBlV7MZSpHVY9wlITlyvfeimB0n3uf3GHFM=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhR+OVfz0oXcIsfkpCJcxjuG8j0B6CiwCdlD/fDcwYKxI=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhUQpHNn4JhFEIA9ghW21GVG7LAexr61pPsnRz5bbeYG8=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhYX6Y5+oTAQtHvjvIfdh+TEfGxKHENgKUpPpoDS3yDhU=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZ6bpkd8l0yqL8JuroxqrqkONAvsbGy7up/ilooiADJY=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZdkH+txPnDbBuhuKtyVhTUydd9NJTlHFflo33C2+2gw=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZwmUdVeHoPT/r9E7KsKM4Q+3zlH7Tng3me+JaVm45YA=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbvAkWhJUWCsAQ/rcr/nf7xMsihaybVMHO1ljAqiMVLc=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhc4NzaojoNBk+G0TBgIbYA/Z/9UtC/zyjKwmJ9MT2eRk=,5,0.0,2,40.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhe8wAAXnDrrYLO8eFiFl1WuLXiET95t90HgCMLsX5E2I=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIheQg58eMqZ9tMsK6sQrncl+iM2wIuJieMCgI9ZT62PNQ=,5,0.0,2,40.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhiA7Zl7hG0dy3o5sKUf9S/iHdVAFzH3F3OxtmVkgUbrc=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhkUujnpvSqkTkMkYrFFz0Iy/dUK9+DPO6gp0XuABHJZE=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhlLI2+e7ALUD5XhhdgJlcK8XCVLsUqYkp3mylhisZbSo=,5,0.0,1,20.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhlXC5Td2gsEXFZ1TEMdXb2L86nCbIGLCQ7Raxwvo6Czw=,5,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhmLVIVxoGY7TUDJ1FyFoSIQ5ejEU76p6TGQco0MBnDx8=,5,0.0,0,0.0,False,True
